date,Open,High,Low,close,Adj_Close,Volume
2013-12-09,80.128571,81.567146,79.095711,79.204285,72.597641,388398500
2013-12-16,79.288574,80.377144,76.971428,78.431427,71.889267,458770200
2013-12-23,81.142860,81.697144,79.928574,80.012856,73.338776,274688400
2013-12-30,79.637146,80.182854,77.204285,77.282860,70.836502,275966600
2014-01-06,76.778572,78.122856,75.872856,76.134285,69.783722,393118600
2014-01-13,75.701431,80.028572,75.697144,77.238571,70.795914,439677700
2014-01-20,77.284286,79.612854,77.202858,78.010002,71.503006,385276500
2014-01-27,78.581429,79.257141,70.507141,71.514282,65.549095,816627700
2014-02-03,71.801430,74.704285,71.328575,74.239998,68.047470,433633900
2014-02-10,74.094284,77.997147,74.000000,77.712860,71.656990,379059800
2014-02-17,78.000000,78.741432,74.942856,75.035713,69.188454,289665600
2014-02-24,74.735718,76.107140,73.657143,75.177139,69.318871,367732400
2014-03-03,74.774284,76.392860,74.687141,75.777145,69.872116,276050600
2014-03-10,75.480003,77.094284,74.714287,74.955711,69.114693,288019200
2014-03-17,75.385712,76.605713,75.028572,76.124283,70.192223,304098200
2014-03-24,76.917145,78.428574,76.321426,76.694283,70.717804,340089400
2014-03-31,77.032860,77.639999,75.797142,75.974289,70.053917,246861300
2014-04-07,75.431427,76.034286,73.877144,74.230003,68.445541,312819500
2014-04-14,74.557144,75.394287,73.047142,74.991432,69.147636,242816000
2014-04-21,75.048569,81.712860,74.851425,81.705711,75.338707,482559700
2014-04-28,81.828575,85.632858,81.792854,84.654289,78.057495,474766600
2014-05-05,84.305717,86.344284,82.904289,83.648575,77.130165,366597700
2014-05-12,83.927139,85.361427,83.628571,85.358574,79.146515,261613100
2014-05-19,85.407143,87.818573,85.332855,87.732857,81.348000,295605100
2014-05-26,87.982857,92.024284,87.947144,90.428574,83.847534,401210600
2014-06-02,90.565712,93.037140,88.928574,92.224289,85.512581,412821500
2014-06-09,92.699997,95.050003,90.879997,91.279999,84.636986,293147000
2014-06-16,91.510002,92.750000,90.900002,90.910004,84.293930,235227000
2014-06-23,91.320000,92.000000,89.650002,91.980003,85.286057,216257000
2014-06-30,92.099998,94.099998,92.089996,94.029999,87.186874,139062100
2014-07-07,94.139999,96.800003,93.519997,95.220001,88.290260,231830000
2014-07-14,95.860001,97.099998,92.570000,94.430000,87.557755,248970200
2014-07-21,94.989998,97.879997,93.720001,97.669998,90.561958,276392000
2014-07-28,97.820000,99.440002,94.809998,96.129997,89.134033,236825000
2014-08-04,96.370003,96.580002,93.279999,94.739998,87.845184,223025000
2014-08-11,95.269997,98.190002,94.839996,97.980003,91.301308,179363000
2014-08-18,98.489998,101.470001,97.980003,101.320000,94.413635,247332000
2014-08-25,101.790001,102.900002,100.699997,102.500000,95.513176,238846000
2014-09-01,103.059998,103.739998,97.790001,98.970001,92.223808,323160000
2014-09-08,99.300003,103.080002,96.139999,101.660004,94.730461,462051800
2014-09-15,102.809998,103.050003,98.889999,100.959999,94.078171,297352900
2014-09-22,101.800003,102.940002,97.720001,100.750000,93.882469,338824900
2014-09-29,98.650002,101.540001,98.040001,99.620003,92.829514,247749100
2014-10-06,99.949997,102.379997,98.309998,100.730003,93.863831,280258200
2014-10-13,101.330002,101.779999,95.180000,97.669998,91.012421,358539800
2014-10-20,98.320000,105.489998,98.220001,105.220001,98.047798,358532900
2014-10-27,104.849998,108.040001,104.699997,108.000000,100.638283,220230600
2014-11-03,108.220001,110.300003,107.720001,109.010002,101.579437,199952900
2014-11-10,109.019997,114.190002,108.400002,114.180000,106.858391,205166700
2014-11-17,114.269997,117.570000,113.300003,116.470001,109.001556,233414700
2014-11-24,116.849998,119.750000,116.620003,118.930000,111.303802,181873900
2014-12-01,118.809998,119.250000,111.269997,115.000000,107.625816,266589700
2014-12-08,114.099998,114.849998,109.349998,109.730003,102.693748,259868000
2014-12-15,110.699997,113.239998,106.260002,111.779999,104.612289,328856600
2014-12-22,112.160004,114.519997,111.970001,113.989998,106.680573,119396500
2014-12-29,113.790001,114.769997,107.349998,109.330002,102.319397,152088400
2015-01-05,108.290001,113.250000,104.629997,112.010002,104.827553,283252500
2015-01-12,112.599998,112.800003,105.199997,105.989998,99.193558,303607000
2015-01-19,107.839996,113.750000,106.500000,112.980003,105.735344,198737000
2015-01-26,113.739998,120.000000,109.029999,117.160004,109.647324,465842700
2015-02-02,118.050003,120.510002,116.080002,118.930000,111.303802,270757300
2015-02-09,118.550003,127.480003,118.430000,127.080002,119.400589,303206800
2015-02-16,127.489998,129.500000,126.919998,129.500000,121.674324,194354900
2015-02-23,130.020004,133.600006,126.610001,128.460007,120.697182,368216200
2015-03-02,129.250000,130.279999,125.760002,126.599998,118.949585,246938500
2015-03-09,127.959999,129.570007,121.629997,123.589996,116.121483,326514100
2015-03-16,123.879997,129.250000,122.870003,125.900002,118.291885,266672900
2015-03-23,127.120003,128.039993,122.599998,123.250000,115.802032,209326300
2015-03-30,124.050003,126.489998,123.099998,125.320000,117.746933,162031800
2015-04-06,124.470001,128.119995,124.330002,127.099998,119.419373,182207500
2015-04-13,128.369995,128.570007,124.459999,124.750000,117.211380,171186100
2015-04-20,125.570000,130.630005,125.169998,130.279999,122.407204,207440700
2015-04-27,132.309998,134.539993,124.580002,128.949997,121.157585,420972300
2015-05-04,129.500000,130.570007,123.360001,127.620003,119.907967,271892000
2015-05-11,127.389999,129.490005,124.820000,128.770004,121.493835,208301500
2015-05-18,128.380005,132.970001,128.360001,132.539993,125.050819,217297400
2015-05-25,132.600006,132.910004,129.119995,130.279999,122.918510,198148600
2015-06-01,130.279999,131.389999,128.360001,128.649994,121.380615,170746700
2015-06-08,128.899994,130.179993,125.620003,127.169998,119.984238,220114600
2015-06-15,126.099998,128.309998,125.709999,126.599998,119.446442,198525200
2015-06-22,127.489998,129.800003,126.510002,126.750000,119.587975,195594000
2015-06-29,125.459999,126.940002,124.480003,126.440002,119.295486,150981900
2015-07-06,124.940002,126.230003,119.220001,123.279999,116.314041,274944900
2015-07-13,125.029999,129.619995,124.320000,129.619995,122.295799,189244900
2015-07-20,130.970001,132.970001,121.989998,124.500000,117.465096,344269000
2015-07-27,123.089996,123.910004,120.910004,121.300003,114.445923,191598600
2015-08-03,121.500000,122.570000,112.099998,115.519997,108.992516,385000600
2015-08-10,116.529999,119.989998,109.629997,115.959999,109.902893,344717200
2015-08-17,116.040001,117.650002,105.650002,105.760002,100.235687,319668200
2015-08-24,94.870003,113.309998,92.000000,113.290001,107.372368,500363000
2015-08-31,112.029999,114.529999,107.360001,109.269997,103.562332,298194200
2015-09-07,111.750000,114.209999,109.769997,114.209999,108.244316,252662700
2015-09-14,116.580002,116.889999,111.870003,113.449997,107.524002,277276000
2015-09-21,113.669998,116.690002,112.370003,114.709999,108.718178,242696300
2015-09-28,113.849998,114.570000,107.309998,110.379997,104.614357,313896300
2015-10-05,109.879997,112.279999,108.209999,112.120003,106.263466,261772800
2015-10-12,112.730003,112.750000,109.559998,111.040001,105.239891,184885000
2015-10-19,110.800003,119.230003,110.110001,119.080002,112.859917,221354200
2015-10-26,118.080002,121.220001,113.989998,119.500000,113.257980,322362200
2015-11-02,120.800003,123.820000,119.610001,121.059998,114.736481,195203400
2015-11-09,120.959999,121.809998,112.269997,112.339996,106.927734,216555300
2015-11-16,111.379997,119.919998,111.000000,119.300003,113.552414,189981200
2015-11-23,119.269997,119.730003,117.120003,117.809998,112.134209,109720400
2015-11-30,117.989998,119.410004,114.220001,119.029999,113.295410,206765800
2015-12-07,118.980003,119.860001,112.849998,113.180000,107.727272,188745500
2015-12-14,112.180000,112.800003,105.809998,106.029999,100.921738,315106400
2015-12-21,107.279999,109.000000,105.570000,108.029999,102.825378,126607800
2015-12-28,107.589996,109.430000,104.820000,105.260002,100.188835,123484500
2016-01-04,102.610001,105.849998,96.430000,96.959999,92.288696,343790200
2016-01-11,98.970001,101.190002,95.360001,97.129997,92.450516,303513300
2016-01-18,98.410004,101.459999,93.419998,101.419998,96.533836,243384100
2016-01-25,101.519997,101.529999,92.389999,97.339996,92.650391,380336500
2016-02-01,96.470001,97.330002,93.690002,94.019997,89.490341,217154800
2016-02-08,93.129997,96.349998,92.589996,93.989998,89.947243,231122300
2016-02-15,95.019997,98.889999,94.610001,96.040001,91.909050,168316300
2016-02-22,96.309998,98.019997,93.320000,96.910004,92.741638,159052900
2016-02-29,96.860001,103.750000,96.650002,103.010002,98.579269,201803800
2016-03-07,102.389999,102.830002,100.150002,102.260002,97.861526,155514300
2016-03-14,101.910004,106.500000,101.779999,105.919998,101.364082,182073200
2016-03-21,105.930000,107.650002,104.889999,105.669998,101.124840,119783600
2016-03-28,106.000000,110.419998,104.879997,109.989998,105.259033,147965000
2016-04-04,110.419998,112.190002,108.120003,108.660004,103.986237,145722600
2016-04-11,108.970001,112.389999,108.660004,109.849998,105.125053,162310000
2016-04-18,108.889999,108.949997,104.620003,105.680000,101.134422,189065500
2016-04-25,105.000000,105.650002,92.510002,93.739998,89.707985,349424100
2016-05-02,93.970001,95.900002,91.849998,92.720001,88.731850,225365600
2016-05-09,93.000000,93.769997,89.470001,90.519997,87.153908,216049800
2016-05-16,92.389999,95.430000,91.650002,95.220001,91.679131,212707200
2016-05-23,95.870003,100.730003,95.669998,100.349998,96.618355,203888300
2016-05-30,99.599998,100.400002,96.629997,97.919998,94.278725,139735000
2016-06-06,97.989998,101.889999,97.550003,98.830002,95.154907,124864400
2016-06-13,98.690002,99.120003,95.300003,95.330002,91.785042,191732600
2016-06-20,96.000000,96.889999,92.650002,93.400002,89.926819,206729000
2016-06-27,93.000000,96.470001,91.500000,95.889999,92.324219,184328400
2016-07-04,95.389999,96.889999,94.370003,96.680000,93.084846,112706000
2016-07-11,96.750000,99.300003,96.730003,98.779999,95.106743,142910600
2016-07-18,98.699997,101.000000,98.309998,98.660004,94.991211,147565500
2016-07-25,98.250000,104.550003,96.419998,104.209999,100.334824,256571000
2016-08-01,104.410004,107.650002,104.000000,107.480003,103.483223,170149200
2016-08-08,107.519997,108.940002,107.160004,108.180000,104.721436,124505800
2016-08-15,108.139999,110.230003,108.080002,109.360001,105.863716,132371400
2016-08-22,108.860001,109.320000,106.309998,106.940002,103.521088,123605500
2016-08-29,106.620003,108.000000,105.500000,107.730003,104.285843,133000600
2016-09-05,107.900002,108.760002,103.129997,103.129997,99.832893,168803700
2016-09-12,102.650002,116.129997,102.529999,114.919998,111.245972,388228200
2016-09-19,115.190002,116.180000,111.550003,112.709999,109.106613,201095700
2016-09-26,111.639999,114.639999,111.550003,113.050003,109.435753,156384000
2016-10-03,112.709999,114.559998,112.279999,114.059998,110.413445,126029400
2016-10-10,115.019997,118.690002,114.720001,117.629997,113.869324,208708400
2016-10-17,117.330002,118.209999,113.800003,116.599998,112.872246,115531500
2016-10-24,117.099998,118.360001,113.309998,113.720001,110.084320,210225600
2016-10-31,113.650002,114.230003,108.110001,108.839996,105.360336,156346500
2016-11-07,110.080002,111.720001,105.830002,108.430000,105.502350,207019500
2016-11-14,107.709999,110.540001,104.080002,110.059998,107.088348,198341400
2016-11-21,110.120003,112.419998,110.010002,111.790001,108.771629,94132400
2016-11-28,111.430000,112.470001,108.849998,109.900002,106.932678,155500000
2016-12-05,110.000000,114.699997,108.250000,113.949997,110.873322,151989600
2016-12-12,113.290001,116.730003,112.489998,115.970001,112.838768,195015600
2016-12-19,115.800003,117.500000,115.589996,116.519997,113.373917,113323000
2016-12-26,116.519997,118.019997,115.430000,115.820000,112.692825,84828600
2017-01-02,115.800003,118.160004,114.760002,117.910004,114.726402,103845500
2017-01-09,117.949997,119.930000,117.940002,119.040001,115.825882,138810700
2017-01-16,118.339996,120.500000,118.220001,120.000000,116.759972,116348000
2017-01-23,120.000000,122.440002,119.500000,121.949997,118.657303,124539300
2017-01-30,120.930000,130.490005,120.620003,129.080002,125.594803,249781200
2017-02-06,129.130005,132.940002,128.899994,132.119995,128.552734,136449200
2017-02-13,133.080002,136.270004,132.750000,135.720001,132.628067,136667500
2017-02-20,136.229996,137.479996,135.279999,136.660004,133.546661,87908900
2017-02-27,137.139999,140.279999,136.279999,139.779999,136.595566,127474000
2017-03-06,139.369995,139.979996,137.050003,139.139999,135.970139,99672200
2017-03-13,138.850006,141.020004,138.820007,139.990005,136.800797,121539600
2017-03-20,140.399994,142.800003,139.729996,140.639999,137.435974,129674000
2017-03-27,139.389999,144.500000,138.619995,143.660004,140.387177,127008900
2017-04-03,143.710007,145.460007,143.050003,143.339996,140.074463,105416200
2017-04-10,143.600006,143.880005,140.059998,141.050003,137.836624,87485700
2017-04-17,141.479996,142.919998,140.449997,142.270004,139.028854,89248500
2017-04-24,143.500000,144.899994,143.179993,143.649994,140.377380,91153700
2017-05-01,145.100006,148.979996,144.270004,148.960007,145.566422,175351700
2017-05-08,149.029999,156.419998,149.029999,156.100006,152.543762,173470600
2017-05-15,156.009995,156.649994,149.710007,153.059998,150.190384,157354900
2017-05-22,154.000000,154.899994,152.669998,153.610001,150.730072,103226500
2017-05-29,153.419998,155.449997,152.220001,155.449997,152.535599,88752900
2017-06-05,154.339996,155.979996,146.020004,148.979996,146.186874,159159700
2017-06-12,145.740005,147.500000,142.199997,142.270004,139.602707,220530400
2017-06-19,143.660004,147.160004,143.660004,146.279999,143.537506,133253000
2017-06-26,147.169998,148.279999,142.279999,144.020004,141.319901,127060200
2017-07-03,144.880005,145.300003,142.410004,144.179993,141.476883,79177900
2017-07-10,144.110001,149.330002,143.369995,149.039993,146.245743,111088400
2017-07-17,148.820007,151.740005,148.570007,150.270004,147.452713,106081600
2017-07-24,150.580002,153.990005,147.300003,149.500000,146.697144,105818100
2017-07-31,149.899994,159.750000,148.130005,156.389999,153.457947,172808500
2017-08-07,157.059998,161.830002,154.630005,157.479996,154.527527,151269100
2017-08-14,159.320007,162.509995,156.720001,157.500000,155.154068,134628500
2017-08-21,157.500000,160.740005,155.110001,159.860001,157.478897,112671200
2017-08-28,160.139999,164.940002,159.929993,164.050003,161.606491,126128700
2017-09-04,163.750000,164.250000,158.529999,158.630005,156.267227,101660200
2017-09-11,160.500000,163.960007,157.910004,159.880005,157.498611,221077500
2017-09-18,160.110001,160.500000,150.559998,151.889999,149.627625,186188500
2017-09-25,149.990005,154.720001,149.160004,154.119995,151.824387,154856800
2017-10-02,154.259995,155.490005,152.460007,155.300003,152.986816,93784300
2017-10-09,155.809998,158.000000,155.100006,156.990005,154.651642,81304800
2017-10-16,157.899994,160.869995,155.020004,156.250000,153.922668,126051300
2017-10-23,156.889999,163.600006,155.270004,163.050003,160.621384,122403300
2017-10-30,163.889999,174.259995,163.720001,172.500000,169.930634,215177400
2017-11-06,172.369995,176.240005,171.720001,174.669998,172.068298,138425400
2017-11-13,173.500000,174.500000,168.380005,170.149994,168.218185,116459700
2017-11-20,170.289993,175.500000,169.559998,174.970001,172.983475,81009300
2017-11-27,175.050003,175.080002,167.160004,171.050003,169.107971,170098500
2017-12-04,172.479996,172.619995,166.460007,169.369995,167.447037,137481100
2017-12-11,169.199997,174.169998,168.789993,173.970001,171.994812,139147200
2017-12-18,174.880005,177.199997,173.250000,175.009995,173.023026,117397600
2017-12-25,170.800003,171.850006,169.220001,169.229996,167.308640,97048300
2018-01-01,170.160004,175.369995,169.259995,175.000000,173.013123,101168400
2018-01-08,174.350006,177.360001,173.000000,177.089996,175.079391,110005400
2018-01-15,177.899994,180.100006,175.070007,178.460007,176.433853,127571200
2018-01-22,177.300003,179.440002,170.059998,171.509995,169.562744,191574800
2018-01-29,170.160004,170.160004,160.100006,160.500000,158.677750,262992100
2018-02-05,159.100006,163.880005,150.240005,156.410004,154.634201,317654000
2018-02-12,158.500000,174.820007,157.509995,172.429993,171.167343,225336900
2018-02-19,172.050003,175.649994,171.009995,175.500000,174.214859,136206400
2018-02-26,176.350006,180.619995,172.449997,176.210007,174.919678,202128400
2018-03-05,175.210007,180.000000,174.270004,179.979996,178.662048,139852700
2018-03-12,180.289993,183.500000,177.619995,178.020004,176.716415,155417500
2018-03-19,177.320007,177.470001,164.940002,164.940002,163.732193,171953900
2018-03-26,168.070007,175.149994,165.190002,167.779999,166.551392,158530800
2018-04-02,166.639999,174.229996,164.470001,168.380005,167.147018,164408800
2018-04-09,169.880005,175.839996,169.850006,174.729996,173.450500,127871500
2018-04-16,175.029999,178.940002,165.429993,165.720001,164.506470,169141800
2018-04-23,166.830002,166.919998,160.630005,162.320007,161.131378,162208400
2018-04-30,162.130005,184.250000,161.839996,183.830002,182.483856,252805700
2018-05-07,185.179993,190.369995,183.669998,188.589996,187.209000,148266900
2018-05-14,189.009995,189.529999,185.100006,186.309998,185.658875,99248800
2018-05-21,188.000000,189.649994,185.759995,188.580002,187.920944,94394900
2018-05-28,187.600006,190.259995,186.139999,190.240005,189.575150,92129900
2018-06-04,191.639999,194.199997,189.770004,191.699997,191.030029,116769800
2018-06-11,191.350006,192.880005,188.259995,188.839996,188.180023,140187300
2018-06-18,187.880005,189.220001,183.449997,184.919998,184.273727,125604400
2018-06-25,183.399994,187.279999,180.729996,185.110001,184.463074,121620500
2018-07-02,183.820007,188.429993,183.419998,187.970001,187.313080,65775500
2018-07-09,189.500000,191.839996,187.610001,191.330002,190.661331,85082200
2018-07-16,191.520004,192.649994,189.199997,191.440002,190.770950,87934000
2018-07-23,190.679993,195.960007,189.559998,190.979996,190.312546,94497200
2018-07-30,191.899994,208.740005,189.070007,207.990005,207.263107,224189600
2018-08-06,208.000000,209.779999,204.520004,207.529999,206.804718,121642100
2018-08-13,209.309998,217.949997,207.699997,217.580002,217.580002,139373900
2018-08-20,218.100006,219.179993,213.839996,216.160004,216.160004,112825200
2018-08-27,217.149994,228.869995,216.330002,227.630005,227.630005,162690600
2018-09-03,228.410004,229.669998,220.710007,221.300003,221.300003,132632900
2018-09-10,220.949997,228.350006,216.470001,223.839996,223.839996,198249900
2018-09-17,222.149994,222.949997,215.300003,217.660004,217.660004,218746100
2018-09-24,216.820007,226.440002,216.630005,225.740005,225.740005,129343100
2018-10-01,227.949997,233.470001,220.580002,224.289993,224.289993,142666300
2018-10-08,222.210007,227.270004,212.320007,222.110001,222.110001,192007800
2018-10-15,221.160004,222.990005,213.000000,219.309998,219.309998,148520400
2018-10-22,219.789993,224.229996,214.539993,219.800003,219.800003,137598700
